,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,cr,bigcat,cat_name
14,-0.20768103007361982,0.17100713714405597,-0.11958965655177813,-0.1706073487525926,0.35414725669747116,-0.18909959534448104,0.6733303391140433,-0.31133554950371267,0.04646095372356264,-0.05118306250696175,-0.07705123853085875,0.45282173293440964,-0.07848206379566942,-0.12672964121803662,0.41567624252149415,-0.12376052405845908,0.7518986941243039,21,plant
15,-0.6268846874840907,-0.08769966479645722,0.012063419870115428,-0.1478481153099045,0.05473597381563984,-0.5839639139260869,-0.10064944967608569,-0.30273050289442943,0.05519656482083094,-0.01048645259226874,-0.1782490316186967,0.2766450350945591,0.05777979635603045,-0.043822379875187424,0.1387759840579663,-0.2948305015686078,0.8132426873349942,1,animal
16,-0.43537297101874406,-0.16254599647179244,0.02553403135110749,0.12595461118601323,-0.17908444009632124,-0.19840990932503513,0.19739960870297418,-0.1919241954081003,-0.06983735535936797,0.09011580298860875,0.24435622026087073,0.3928494307985353,0.32503305380629915,0.0797922104404219,0.1842980545016036,-0.506393700973196,0.7450487333383564,99,
17,-0.2608642238377369,-0.004731402729815643,-0.10594722601753144,-0.278771772172194,0.2741898231060998,-0.038449993269990844,0.08846600474244189,-0.014583406865085888,0.06611769569249068,-0.06811160381801283,-0.2417830712809598,0.3784163174003817,0.38156556758518523,0.16368623691876438,-0.028357169332656914,-0.3657344024029982,0.7671410703118021,99,
18,-0.47765405331166777,0.11834238999756735,-0.19154018003017192,-0.2628399581219773,-0.23115819693183665,-0.22502441021718828,0.399710322604244,0.12769779834094416,-0.22495034937995956,0.1355306792218303,0.0560616584025529,-0.26147504980643477,-0.3034405985487478,-0.37613734564184825,-0.023706239626332424,-0.07075096345677555,0.7793528366816241,99,
19,0.021750791155069227,-0.04080592244664057,-0.0927524594631297,0.14141123504263084,0.22215166122105648,-0.3087658015770589,-0.25299013653693386,-0.20991139555130953,0.4519043637147014,0.16574260931462026,-0.33010183134632726,0.1356503315335969,-0.23580636963033605,-0.12469460274362507,-0.07098657540793829,-0.5294650905371366,0.7523692131061679,26,vehicle
20,-0.5799978410348694,-0.10790730514727694,-0.13737477621528607,-0.22780944178297743,0.29698288183147564,-0.058694877637913985,0.13321699189520309,-0.40546977786890526,0.5309055484243396,-0.1401100454879582,0.36248744061247024,0.47867546341750866,-0.13715128800362392,-0.15660264244566482,-0.2480742122902749,-0.6334345111604458,0.7503827045402132,9,electronic device
21,-0.1372632226994799,-0.19574105000898578,-0.43432513614348733,-0.19973005939246347,0.4092810971443056,-0.45971584999649345,0.08042211940895763,-0.32425609246577725,0.12235157881883749,0.3295729825491893,0.09800747125280446,0.017058796636304534,-0.10508986554366574,-0.4174345417176071,0.2520972776422527,-0.3027141525520649,0.760987919409889,99,
22,0.41015157742285896,-0.18101106713599383,0.39293720260681003,-0.0280177541874691,-0.02244975140081257,-0.2942146003867099,0.5984756862070411,0.057751907569884166,0.26441543977583604,-0.4863078007887661,0.09174060999580595,0.1578301067030447,-0.14886506442639477,-0.04009156545658654,-0.1413448637941751,0.3746725819383987,0.8365940917408214,3,body part
23,0.1291529974192645,-0.005254508927346117,0.282504907479819,0.19414521684574992,-0.14464570715583377,-0.17851553063221098,0.40896740127837017,0.1282428305318876,0.21150794200528658,-0.28011194353951374,0.2346565502855887,0.28221003526555294,-0.5461650901142948,-0.2258071869433789,0.40262543244048554,0.3137678480461594,0.8637443554163707,99,
24,-0.788201602124782,0.2639817551738344,-0.16363721139955767,-0.2587392775137506,0.19979666368652169,-0.48319409670807123,0.19240279732540128,-0.39013119725358913,0.14420700875305523,-0.16567289931294446,-0.2808957914592044,0.0654721254561009,0.14627183049952233,-0.22111802630181193,0.25278883704523364,0.09596802088343091,0.7547192904467438,1,animal
25,-0.6106146914992097,-0.05946204491355913,0.048801240248248466,-0.2588872767810396,0.005285676593168342,-0.5981476290565757,-0.08109083527588533,-0.35393353433246594,-0.11582363872293278,0.0322584563869143,-0.06000246459420514,0.2622540871041237,0.1362565832287823,-0.14122117075911908,-0.010946433877798317,-0.2215365519666933,0.7807796539898186,1,animal
26,-0.6225070158664848,-0.14113829953378215,-0.00908960174838439,-0.15445788636595045,-0.06725199015000805,-0.5616330496670326,-0.08260072076096889,-0.3366415073020429,-0.07457776809105998,0.026683008938414965,-0.08142212326240761,0.3028597905494876,0.1346810649575731,-0.03524738592028842,0.06762189761128756,-0.2739263285496014,0.7213829798072418,1,animal
27,-0.12336829552156785,-0.43050181520128594,-0.47737133281019684,-0.06823603268897693,0.5047572180981446,-0.1621465639090945,0.049993991684227725,-0.4332405064741662,0.34085961456208197,0.46109011661692395,0.2968530959074463,0.42408434174318543,0.026942671668138365,-0.011386888385706758,-0.06784729905356765,-0.322292186489175,0.7427858388224243,99,
28,-0.2645223386669661,-0.12453516034490204,-0.05056015336526276,-0.18552957913591167,0.15931911358338474,-0.4569475330097977,0.3097077486704948,-0.2651331976664683,0.055259609592943536,0.4965877162782816,0.0741099334228186,0.46191517939253457,-0.17814112951809521,-0.1849244357490821,-0.004960372944788488,-0.5491374279326714,0.7379074854388374,23,tool
29,-0.37714337558316285,-0.21016375333104764,0.04209841265701076,-0.02485156042266477,0.13684256531137917,-0.03938764783025279,0.25340412168335175,-0.04617238792723524,0.17234086449618716,0.36352010197900436,-0.16754305307645548,0.27873462964307727,-0.4169228621828499,0.14201261797334203,0.059344419525492735,-0.32010084651267695,0.7514259463110777,10,food
30,-0.28386028925740414,-0.03682829832523016,0.036685032824724295,-0.13037626841405603,-0.2057191411266921,0.03793439942073977,0.29903324752839233,-0.28023527660096303,0.15343806097038956,0.3429350664847099,-0.23732866861643834,0.5261368229677005,-0.5073429726855849,0.2911275232909708,-0.1802693383928871,-0.12968538645410896,0.8265585952093325,10,food
31,-0.3383246730190446,-0.03714241740643698,-0.13448134577912957,-0.07413918492533504,0.30782555250887517,-0.05662044882649074,0.5372379389892655,-0.28409541468888905,-0.014406983781892427,0.1075549219207591,-0.2815005975102856,0.47960595466673905,-0.18666908688942752,-0.04349466812968572,0.3584551181931456,-0.27575877476161126,0.6634847776082441,21,plant
32,-0.35918312907047734,-0.1533375949150453,-0.06154497772336945,-0.3291414748714225,0.10485777030548508,-0.05571726812255609,0.44842336833611884,-0.0023017735550431412,0.2022648944234253,0.2870314070922603,-0.17274513015568715,0.2933794025561254,-0.2533168141153553,0.3464198085181564,-0.06741485150177844,-0.10406097219909174,0.8204776639761957,10,food
33,-0.1415554123894738,-0.08352179506744054,0.26559772978840135,-0.12755666623038256,0.41786142211841276,-0.5779348568951085,0.41428199493560397,0.06457398653167591,0.1372211673872696,-0.1325559318139228,-0.07494455895296913,0.4332880041955863,-0.325836352157054,0.2613741027170782,0.046299480833402566,-0.23726508776242536,0.8204058310950777,4,clothing
34,-0.608657347506381,-0.045245483052369105,-0.26030298545054475,-0.3864623856379041,-0.04607774903303288,-0.5716782251471345,0.01553741153610359,-0.42619589253843,0.29609374176558184,-0.19942089016090886,-0.33691863387146975,0.20558129418955817,0.30706994771212254,-0.331958250542199,0.16792158909528956,-0.0668755107655692,0.6884195044638517,6,container
35,-0.12657102970436374,-0.42553914663556747,-0.5207484809187772,0.00020237485771983435,0.22400826282068828,-0.22891953827161907,0.04966177912101625,-0.3858797908025504,0.25621376464244777,0.4547709113206449,0.21130073555955836,0.001520139674262875,-0.044967143385274355,0.006415377796398932,0.15601527514386684,-0.29033819664033206,0.7091216650057741,99,
36,0.3134036416258918,-0.3120540791540867,0.41618515568046954,-0.06244872655257113,-0.13835670648424683,-0.2358542313133577,0.5078000048330183,-0.09377766051240895,0.12026435247887919,-0.3185776699811101,0.006393717047329575,0.3304310222522847,-0.11591291936236765,-0.1342308274368242,-0.011006755511831404,0.2251965456012767,0.8251103855218805,3,body part
37,-0.4011273008168553,0.11979948459371494,0.23276130837386924,-0.07317132518691352,0.19261998100924352,-0.6831591268998852,0.2950928815463365,-0.03913857682651709,-0.010255335898659823,0.09098986974972506,0.12194043674721851,0.476901855053175,-0.26740938665837516,-0.21601793446472803,0.1844763923599024,-0.32605284983774785,0.8255687669198581,4,clothing
38,-0.06488715118670711,0.15025167627858088,-0.1505421818512443,-0.3592703429505538,0.26040213215823316,-0.19453345651301482,-0.10056718177798812,-0.24196181069599218,-0.44705997316485147,0.6569333976355599,0.23235745989918646,0.25910512573776806,-0.2398542543066767,-0.2116040593557337,0.0902654889051722,-0.35714728814260965,0.8159023739227937,27,weapon
39,-0.358653767973147,0.15070219987677705,-0.1412188849787115,-0.16114419914095807,0.29227432560414734,-0.08400182301379404,0.6126612238449284,-0.36282529280314957,0.16394945671321626,0.07009708462120601,-0.1645898874451121,0.5491245495491083,-0.28102448407866265,0.0497976244392162,0.18958878853193475,-0.19745987880429136,0.8075332676084237,10,food
40,-0.399012515962461,0.09526230212574159,-0.23386232651130479,-0.20322522183105618,0.3282645268657279,-0.16367770544427662,0.6363996718378142,-0.32704247500426953,0.20182880187524768,0.04739397640372109,-0.22087519735281888,0.4648714615414192,-0.24492742661724387,0.09916849093306075,0.138846601117963,-0.16908147212161276,0.7882286857834038,10,food
41,0.32758578522162896,0.08097441439966604,0.02888776571077222,-0.20728820920658464,0.20031714269822237,-0.1036492876720304,0.31108921153842,-0.19135550225397246,-0.37226853776221625,0.09897134176116361,-0.12410919519625944,-0.003333951589209414,-0.19566796508967083,-0.3356193970042111,-0.32058964277854085,-0.09385198147425397,0.7826210779562147,6,container
42,-0.2917048098403226,-0.04148893332551939,-0.18446908007124665,-0.19722927905803037,0.3401941154125145,-0.08756133823330298,0.5717397400887932,-0.33287365554496867,0.00965244857991888,0.25481915944793165,-0.23650617447293037,0.4905491840529106,-0.20615084677319825,0.11806878274334547,0.16271286134400706,-0.2600688045112853,0.8175056245355452,10,food
43,-0.4728657469388395,-0.07132873775098902,-0.01008098638412563,-0.1572000017898655,0.16513431449733035,0.045766019597956606,0.5519772674052291,-0.26218826622422203,0.08492700547926789,0.23395590257674465,-0.16317027754345037,0.5005471358717153,-0.39970101765209365,0.09044044226799812,-0.12931547232501323,-0.24875929803683033,0.8171612926547138,10,food
44,-0.2705352516916097,-0.3941914051936901,-0.03942343250871367,0.19730005988347288,-0.006568599762007804,-0.03391884089601711,-0.021228405893464437,-0.04408899587895507,-0.053306568117741114,0.14384148394922366,-0.3365373210192742,0.29126822183763923,0.18324384620030656,0.17075408160862235,-0.09252501239204636,-0.2244341494561769,0.7950330257627584,99,
45,0.0347776075546056,0.0021830242276996673,0.09758982230779324,-0.21120278530237285,0.29852827331577164,-0.5917710326328195,0.3568133267715087,-0.2659764502945488,-0.14410643625963032,0.6589740600281118,0.10668519650800465,0.38749841595139506,-0.15097466472837645,-0.222869240265431,0.05583149495913885,-0.5508204687858316,0.8317437765969407,23,tool
46,-0.06873912818000513,-0.2491436658655974,0.3531102848287442,0.05138005647854143,0.010205926105401828,-0.24103215700890038,0.26864349992264863,-0.09827179732823689,-0.29858189515232597,-0.5756497604874657,-0.44240667035341574,0.08810135252913846,-0.3431634643755538,0.3001362555970915,0.06673807144206437,0.2820284718965811,0.8649896259588173,99,
47,-0.3413949750491275,-0.11329444724358764,0.11749594559473696,-0.16888116408687104,0.0179875487799852,-0.18411850195110838,0.2078674383946386,-0.3220622067749721,-0.12197735586744851,-0.16906845775208937,-0.1798585895022328,0.5069503735716534,0.390973696207754,-0.020301076177990374,-0.15800799708048585,-0.2018733453406357,0.7595028308803852,99,
48,-0.5217991040571047,-0.31231205885495733,0.14257837884941077,-0.2607611646915652,-0.02649944264156197,-0.004632099358191093,-0.16526153654535766,-0.2055719260697445,0.008147291792999072,0.033591857775744575,-0.07580736694141607,0.2651540922833967,-0.1300012592038436,-0.16439171028417138,0.061268081373678,-0.467407740345431,0.7759221079108509,99,
49,0.0015830430102974269,-0.08237513092490852,0.29815984143492474,-0.1342125783071309,0.5199286747048459,-0.47615036390266924,0.1913814605150924,-0.07689547456037578,0.1334247735797348,-0.23408716530400286,-0.2511240338260933,0.33213382108440676,-0.4883972340470384,0.12593860781429117,0.20679063576572648,-0.1917240506537895,0.7586346533028325,6,container
50,-0.010727971996181713,-0.02608055951647052,0.06525843356751689,-0.48571471872072186,0.09564612838942789,-0.5688912771300998,0.2811030942802665,-0.3221103705954353,-0.008960953831234431,0.3474563298295227,0.45227278833267065,0.325847408869978,-0.1422612485705412,0.2411313904840729,-0.21146542428626677,-0.4168877079763952,0.8030283817999511,23,tool
51,-0.30286730795841055,-0.13768984519166116,-0.09856829981546505,-0.10696904346891503,0.18960986111589642,-0.05873792887205164,0.3417681065631357,-0.24468268906591703,0.08923663867208605,0.36036006991917957,-0.18258121748545625,0.38955114879191793,-0.03382739455741869,0.1723055857253747,-0.1155649799174643,-0.3181725401986136,0.8386790793308543,10,food
52,-0.3320766473409799,0.10765790971109046,0.30947553827031143,0.20792598832438478,-0.18557032129833362,-0.24181548375541081,-0.07338165252887657,0.08751104599613715,0.0833647823150297,0.004739291480145405,0.2278271553906631,0.17157899420175285,-0.2531813055546284,-0.3662051353243716,0.5332188094045214,-0.17366692087317445,0.8093417621254789,99,
53,-0.6615966042654076,-0.06594611030266052,0.008502831329663672,-0.15080473806051375,-0.08395247622164105,-0.5396552756731329,-0.1680600721764608,-0.33018089892182884,-0.08789804328942387,-0.05365828222152211,-0.07964189046548972,0.26124596324642274,0.14446311546462295,-0.08605691499943714,0.040826411696800194,-0.1891565564698507,0.779213680869929,1,animal
54,-0.22914269861930336,-0.09765188655491493,0.21281740424782886,0.07567871942769558,0.3196772045760732,-0.348060698491597,0.20235514211060687,0.21154127809594914,0.1734662149660806,-0.40744058590742105,-0.35974058093358674,0.39868920736746455,-0.216178906477142,0.24695376593253263,0.2833071438080396,-0.14810643884441516,0.7891456960745815,6,container
55,-0.3108817140709682,-0.07881505458122502,-0.0005319522693147992,-0.21443893434192762,-0.06925905282837055,-0.14059092873087883,0.32955929884368235,-0.14371003464152055,0.1957746545980057,0.2751621737213695,0.0131463733012952,0.4593703840836196,-0.42878766810192165,0.41661652506950353,-0.07978027765307812,-0.13336412108378562,0.8156871869524309,10,food
56,-0.2348376351371673,-0.13618489788532193,0.1079229593747091,-0.1878194049305397,0.24712803404662836,0.037533018162551904,-0.21996225594297564,0.04737601973481396,-0.11364074773599549,0.023999330129648718,0.5688315793552873,0.050780160636533594,-0.3996594823175641,-0.005873167344958847,-0.026295717117434343,-0.37128527514620635,0.7654029441235759,18,musical instrument
57,-0.32140798398692005,-0.17279640091593113,-0.07255032671351994,-0.07246247851206039,0.26618041661900926,-0.14280135628195917,0.4388468981591293,-0.1662117937109205,0.21435652980428896,0.31450848925431385,-0.2287470885443117,0.32453982266030795,-0.251939406140569,0.3688504919333833,-0.0484395305954699,-0.3546864763003487,0.8040352260446132,7,dessert
58,-0.03234095000216364,-0.3542452351267573,0.07061565856846755,-0.38503643949721095,0.03724225140975439,-0.06068098781008081,0.04899854890061085,-0.14720168723506438,0.22533884910599444,0.005617091109881114,-0.09283655215486769,0.12785791528924167,-0.030403251994010033,0.30134664326799393,-0.034095590678071754,-0.4211034766655445,0.7888944969548628,22,sports equipment
59,-0.13392484118224132,-0.0831917176565494,0.12681141235762394,-0.15726659514091662,-0.39815527145590235,0.3554654015137605,-0.34487086882208345,-0.040552630566265624,-0.1632675643012372,-0.009588107016371764,-0.24179909603677333,0.32947440309860204,-0.6387666341896845,0.09178401764640935,-0.1187996301553186,-0.1137245890347344,0.7860352151020906,22,sports equipment
60,-0.13980971076691498,-0.33511259961523676,-0.1672926883545241,0.11770343063530958,-0.30119964772725205,0.2546372659668002,-0.3086559565270567,0.3341979235724285,-0.048160065125809094,-0.054674159626957645,-0.4587087963642725,-0.17481659620767298,-0.39223941742300394,-0.03978728211400736,0.23188212137576608,-0.24826988507720688,0.7961419311674186,24,toy
61,-0.12607353727043288,-0.11507243762025561,0.30913572556039826,-0.11033979306417095,0.056137959997237155,-0.35954886823049526,0.04909628606470737,0.0674317467024074,0.25098912558016045,-0.36578955902128135,-0.3945742637913046,0.33236246066717845,0.5653176005932619,-0.04655926339566561,-0.1380535109929437,0.00313555140833341,0.7644093597619754,6,container
62,0.06439908653302122,-0.2960664164336414,-0.15473538815654939,-0.224981946084441,0.2763712428790009,-0.25817884645927414,0.30002386816624194,-0.2933981832472016,-0.22973833379155956,0.42121985937028683,0.07338644396298177,0.4063506237611961,0.015830907747045948,0.13435518805986418,0.2633319851634777,-0.40513162271079184,0.7731107416524674,21,plant
63,-0.38426048976711563,0.006247793005779872,-0.19143933639036406,-0.21957932723461485,0.31952422751685916,-0.3081806083893486,0.554773712212104,-0.2532067832044377,0.23991889262863364,0.18122552807030343,-0.16840968061783138,0.36778017987288725,-0.3655645628576739,0.20821898950895307,-0.022217553498952693,-0.2899041780406756,0.8145355217547103,10,food
64,-0.26534241869505504,-0.0854844674317681,-0.09984519350738838,-0.2895900451412332,0.34271865031517157,-0.16674023844035216,0.8080905569381245,-0.2152123261771296,0.17219247010988478,0.10865451440886315,-0.24693953152664483,0.3536688882628274,-0.1649392876927898,0.21127057890908918,0.06512730923573094,-0.28862262280665696,0.8331194877109437,99,
65,-0.3546334954943035,-0.21259875326781885,-0.06610471398927822,0.002324764310564109,0.21748159009491422,-0.05525532949639472,0.16750789739395056,0.05712259330484182,0.0633078087426353,0.19638734871412789,-0.3337699352205479,0.17652666235065276,-0.4483631356904602,0.142079562799758,0.09656909522134527,-0.259208688442649,0.7974938719385984,7,dessert
66,0.24813964557957952,-0.009499235999974326,0.18245774382738328,-0.0020390123552120566,0.15648335708154912,-0.2678933027149902,0.30504220724104447,0.17490741400087573,0.15685089973841454,-0.5358280900504235,-0.12872772654854264,0.04732684403246309,0.6201703597141164,0.19999634082918402,0.01618760304720504,0.016993260685592742,0.8533712702813668,17,medical equipment
67,-0.155092499199855,-0.2674089246963946,0.40884107667495734,0.17029066824568112,0.02752846142454023,-0.2810882065392451,0.008292214107498726,0.18707716500901178,-0.05758608431953856,-0.30579751808358885,-0.29610097569457655,0.07624241719139388,-0.44863891665594013,0.18031786307814,0.297819786400897,-0.09062396619241182,0.8461554760335249,4,clothing
68,-0.4379941297916187,-0.1108816687344145,0.07252061121384072,-0.40857492070059515,-0.009496434615853595,0.06552465506082876,-0.1330961333688682,-0.20907043175254317,0.20569046287012957,0.10171430094253334,0.6473517822729812,0.21103818724300563,-0.38681880032063903,0.02723882149564728,-0.2459810497652832,-0.39804464613675317,0.7209028178853369,18,musical instrument
69,-0.34289352029333364,0.011071558107027181,-0.10803615734498798,-0.2874492831333177,-0.47521528187080647,-0.1896713409429257,-0.06152260424529081,0.1942823773235548,0.019325268992750205,0.07592052495743051,-0.3377139853773464,0.31389655508398817,0.08718115533199472,0.16979592232465718,0.13369373247888222,0.13035642320197746,0.7866108178076415,6,container
70,-0.1517693624651573,-0.2173541972577045,-0.02643770857170489,0.2254319471872343,0.06767348526707877,0.003543318243465568,-0.32343185428866617,0.09316823121978351,-0.25255274694486013,-0.10601808164454611,-0.43063961186716726,0.2857261145856233,0.0423947613363037,-0.07402562831822829,0.09857160714924315,-0.3235944816435286,0.8372539503674096,99,
71,-0.18234961505390726,-0.1226134249037568,-0.08081513235152006,-0.07924950810402444,0.4516051859600029,-0.19334544888780517,0.3763925796243894,-0.39475183003977554,0.0911422423031472,0.644693163610458,0.018952907057413797,0.4491973199851162,0.041419878424224704,-0.3391072652286701,0.28101118355043514,-0.3266468622595583,0.7623180826936125,99,
72,-0.28997740776431385,0.12108711319736781,-0.01852573246422788,-0.5528803252718082,0.2531727281375339,-0.30932606345142244,0.09761404268671107,-0.24592316799412256,0.21905526237288814,0.35287439978205387,0.2812377705537302,0.3458298206631704,-0.48944749402550897,0.054027949468309,-0.2102150577107116,-0.5019943690627137,0.7873816910161584,22,sports equipment
73,-0.2994075609896954,-0.16822340783119652,0.028556027340155776,-0.06460817488844979,0.11227467924125606,0.0673445856084617,-0.05158531209898026,-0.43366819242771903,0.17520801306623474,-0.2985635836471062,-0.34342387523847673,0.7008480865564874,0.35393227866115395,-0.1583659301830513,-0.2994008856148455,-0.17294495221507822,0.8176916040045575,99,
74,-0.005390975505854969,-0.36584884389722094,0.11816749909824267,-0.2637026071558667,0.23437443703740027,-0.1202432845517137,0.5375856646249325,-0.4078735436554921,-0.16710220966406697,0.1750217090944367,-0.17983386427729975,0.4225319897924852,0.14683606963459164,-0.18632028202548764,0.3090873932903823,-0.5430995375656763,0.7701270682030154,99,
75,-0.3221256867105002,-0.16469625461799078,0.19682433884071376,-0.19454924097522214,-0.03556122716095279,-0.09918476164448804,0.2447417371177516,-0.28112006424296604,0.09630716076070972,0.06796431795977018,-0.33328439002528715,0.013503916030443135,-0.12785284538204064,-0.5675087668961393,0.3663477015872895,-0.17048601222119744,0.713455250696459,1,animal
76,-0.05145843364189087,-0.27544912914196307,-0.2184804968048642,-0.41771985941503165,-0.3204487942513527,-0.3730856216795194,0.29947503113014984,-0.002680533826387707,0.06030487380498925,0.36096966815249765,-0.15436693569465942,0.4906425638531421,0.11328374271204357,0.2540852749205812,0.12058543450601342,-0.20692582042738417,0.7818442515473123,6,container
77,0.04163079245241616,-0.13720404756737262,0.38259463713164144,0.3061149673015596,0.21221420828577342,-0.16017177288183304,0.3305211405323199,-0.008554723674973643,0.05387172383935516,-0.3801964197986718,0.41700677623955934,0.43096585660354325,-0.3443945678400644,-0.13457185611317798,0.39278662993980784,0.2715361684207064,0.8563788023332909,99,
78,0.02250682467480902,-0.16660360424227388,0.30607265915068255,-0.2872301079024406,-0.27108901437467336,0.1324362095233676,-0.14106138936812035,-0.0018172533960510657,0.08728000464799926,0.057478153669221405,0.0064192922486893435,0.3177195006269155,-0.5257015081399569,0.27731928190757305,0.02695648008380977,-0.07074439483917283,0.8062906233477479,22,sports equipment
79,0.17932838991421396,-0.12265653163298935,0.10319227372750381,-0.5224174323322659,0.18819432105104006,-0.3108788796198947,-0.0728189603277173,-0.14546087515007336,-0.14009602920482886,0.4554315287101817,0.1288396355852888,0.22689890403643542,-0.24458453133455774,0.1821818990955049,0.020044066933541473,-0.5736648514477191,0.8071709625063285,22,sports equipment
80,-0.10617865195549939,-0.23199087139970673,0.11683258813929043,-0.351150148628433,0.2838252123763946,-0.06876337191945853,0.1560549634574186,0.00921407685582546,0.33654633193569866,-0.10829096614753267,-0.04703233049166352,0.2508987052053051,-0.5955172168464866,0.10798164406852473,0.17071832125954353,-0.3583096841699753,0.777232731821949,22,sports equipment
81,-0.3320993618951702,0.08380037579483425,-0.2024620781349924,-0.1762002266812651,0.3949969156154693,-0.10478263100048879,0.6451637957069813,-0.3037777298021105,0.08150939777295999,-0.03783493266048285,-0.27573534839162783,0.4764079256879511,-0.05612940430522389,0.037909924490042955,0.29688761463879,-0.21480471202822857,0.7288439165971375,10,food
