,0,1,2,cr,bigcat,cat_name
78,-26.541854753514517,14.597222974837262,1.4327189674168472,0.8062906233477479,22,sports equipment
79,-20.121094968697925,12.431961079441427,5.1467950619369605,0.8071709625063285,22,sports equipment
80,-21.26995950131248,16.370992687792175,0.6841873133969368,0.777232731821949,22,sports equipment
81,-18.42609530522265,6.797713160068031,-6.28190814465758,0.7288439165971375,10,food
82,-28.342961537082108,12.312884550870528,-3.5339585281451735,0.750885376093977,6,container
83,-20.16942013121659,9.561337048490756,4.390143648828542,0.8086267859720019,22,sports equipment
84,-22.885778660056534,12.670334730431453,3.2572597864465482,0.7100569791650336,22,sports equipment
85,-22.638484179892725,16.91659831355102,-4.588076750869332,0.7619022498570481,12,furniture
86,-22.46428258876402,14.676962720262866,4.62883258042406,0.759348673586241,18,musical instrument
87,-10.488613841785975,7.897016886745798,-9.535024641124377,0.7979304912634764,1,animal
88,-18.137503163809978,12.285512558191659,6.681860406018708,0.7302228322506259,22,sports equipment
89,-22.45442704632544,15.35308354809599,-4.3760953640554066,0.7516862233904059,99,
90,-18.812486815822364,16.268728088715264,-5.052019676974565,0.822043802735997,4,clothing
91,-17.25280537864306,11.760718249716955,-8.622679103052892,0.7868906994268036,6,container
92,-16.338353608467536,11.937733338072622,7.401990442783422,0.7830712451861361,99,
93,-17.635733782161633,13.561255995761956,7.52657654415875,0.807895001392697,27,weapon
94,-20.03004942784451,13.3297669181329,4.656129972308021,0.7707799598043501,22,sports equipment
95,-15.454951759466347,13.035941748569584,4.861707706800389,0.7968352583564395,22,sports equipment
96,-18.121968768198887,3.4688713503682416,0.3494047263439598,0.8029628746754534,10,food
97,-17.62329956136974,8.835026178444707,1.629832133836733,0.8152164886468304,99,
98,-20.81795266611009,17.00825711527798,1.915852353841202,0.8031261076239846,27,weapon
99,-22.87095945437444,11.177405894857447,0.38820240078270346,0.7530306342716097,22,sports equipment
100,-26.80424249553551,10.148395071850024,-0.07129211096422405,0.8005449834718129,99,
101,-14.01422934566786,7.7230578318119605,-3.9919785818278695,0.7610230138772341,6,container
102,-18.449208235838736,3.2023100518417316,-3.6898779140381546,0.8158888345123164,10,food
103,-22.134655208282172,13.156882064065986,-2.132265288421104,0.8293577110830803,12,furniture
104,-15.365784444068373,19.256296377801842,-1.7017367970409754,0.8598406892366053,4,clothing
105,-10.358708414062457,6.453084976105554,-8.988940681956976,0.8131854241409895,1,animal
106,-14.48600078116928,17.96546901911977,-4.002660308702821,0.8892157258547346,3,body part
107,-9.310050022512335,6.402318583199494,-8.559394562076516,0.7771789288680178,1,animal
108,-20.214966583767886,14.458052073175384,-4.948528622645437,0.783240404047152,12,furniture
109,-23.272325927461022,11.842120668516232,-5.287975477541305,0.8001298888728533,6,container
110,-20.052681965773385,11.441914720444306,-1.27417841154569,0.739768260551316,12,furniture
111,-19.592923220018704,12.296658026283527,-10.84331597896366,0.7645790069216878,1,animal
112,-26.207363647917987,12.279537541046134,-8.112558327516211,0.8081771574266886,99,
113,-20.341829548275463,8.980930856891622,-3.7047426784938677,0.7918609982130597,8,drink
114,-20.381677447903908,4.530109257142799,-1.032160653842581,0.7826807489965385,10,food
115,-16.03504264767702,10.408451688181398,-11.54967056686712,0.8350173384992922,1,animal
116,-17.161887160403534,9.562814390437627,2.61728145693549,0.7657189580620827,18,musical instrument
117,-19.19883291670008,3.8869392067331554,-3.561910148219465,0.8196554270962855,10,food
118,-18.31525861843281,15.556673933173192,1.752853009859589,0.8158603591530422,4,clothing
119,-19.219003951187773,13.652736420783242,1.643074643498135,0.8059146087973517,5,clothing accessory
120,-22.03758606041886,13.933985077321442,-4.0789501688246075,0.8130257191994997,12,furniture
121,-19.309766963966183,3.2753804584517954,-2.5936346013969893,0.7951923076923076,10,food
122,-17.775907949983736,13.95458886981657,-2.5936155107823953,0.8101352374493253,99,
123,-18.88473873861186,11.968840020246894,1.507189791341543,0.7057918170604446,26,vehicle
124,-13.978419943764523,17.073149653942785,-3.551200529268926,0.8874203371154591,4,clothing
125,-23.9228727545039,11.520858631917323,-5.632411992292975,0.8054367870569964,6,container
126,-24.162050927997495,14.367216369332969,-6.232819131961931,0.7863576778050464,19,office supply
127,-23.93432093671262,17.163419064208693,-2.804721573703389,0.7521085066852226,99,
128,-16.126925485925934,9.44990076050057,-8.809325620620548,0.7413489424889212,1,animal
129,-24.017823335063117,11.931800050321433,-4.888266306559759,0.7515266947711645,6,container
130,-21.97362941422302,11.235168715217469,-4.899523561530805,0.7401486350826966,6,container
131,-25.75139112295212,14.993422459155694,-6.999338529295341,0.7606118866584358,13,home decor
132,-17.226930304462336,5.745787573626687,1.8025445208927593,0.8029860128223416,7,dessert
133,-18.691905660919122,2.7306868307695304,-1.2264785602477306,0.8313133606027372,10,food
134,-12.650174632611357,7.17500783326818,-8.26185750329609,0.8067885690137169,1,animal
135,-20.96308632507558,7.39453587048389,-6.003685386007124,0.8017524031928307,10,food
136,-24.302781709657395,13.801818016855078,-3.5806242367505137,0.783035743674383,99,
137,-17.329582602435906,16.11636580050946,-2.2986839237597056,0.7325663386544959,4,clothing
138,-20.824824751732233,6.731157071754977,-4.145609447691603,0.7414925334347757,9,electronic device
139,-22.60420165464874,13.563349892395259,-2.7447479005487185,0.8223372833128931,99,
140,-25.529091738181624,13.638905009918092,-2.4911850367988486,0.755334955776844,99,
141,-17.124986610360885,14.237859230156465,-5.341874854531553,0.7399041521850453,99,
142,-21.65171001913075,21.810937234967007,-1.9851225387336264,0.8303674909035093,99,
143,-23.725254909658414,11.541356166813685,-3.681236166474776,0.8183656373579353,99,
144,-15.616250572688399,17.202791967728203,-2.8928032980260783,0.7780958963330706,4,clothing
145,-24.423321716150696,16.72844010983129,-1.2250514492022027,0.8450875387971435,9,electronic device
146,-22.29249371940838,11.901000588899022,-10.092085047238701,0.8152041865580113,1,animal
147,-20.00873249273027,17.76373647506579,3.587040843095319,0.7949677850982446,27,weapon
148,-17.710666493666963,9.451090687165465,5.500043836984325,0.7999178376791617,23,tool
149,-24.18510942389292,5.746681122497325,-2.5625864099379045,0.8147679402536182,10,food
150,-19.523526122426883,18.600595475571616,-3.143600294474337,0.812255576401918,4,clothing
151,-9.546691444993133,6.540036349312947,-8.517538546417105,0.8168758454140356,1,animal
152,-21.902131080201308,11.312835155363452,-3.9572909508240994,0.7480672321634292,99,
153,-21.148051989695098,10.891284298507413,-1.9168434171709927,0.755169724296064,99,
154,-22.48820918658085,14.356857302384107,-6.080469804974587,0.7342169340085573,26,vehicle
155,-19.458877115570463,12.125558359196509,-1.910099175450886,0.7768454820287822,22,sports equipment
156,-18.168162301933386,5.364281124273754,-5.607426704730264,0.8057252929808244,10,food
157,-17.48195733928195,18.843989274888457,-0.5942973002175489,0.7637236070162899,4,clothing
158,-16.49687884132264,1.8976409996371402,-1.6260283911466875,0.8389753467070092,10,food
159,-17.230213267801112,9.944278335840742,2.1287649850355144,0.7898394830102148,99,
160,-21.60123298104384,12.828196592939902,0.3044383269496726,0.7936801089368485,27,weapon
161,-22.33201762251449,16.933182410524633,-3.8126096582753615,0.7775878329344312,3,body part
162,-22.135391970415302,11.52203014902478,1.420872960667557,0.758592312812467,18,musical instrument
163,-12.251066108181192,14.274712217307956,-1.3422607758441314,0.8359625807796541,4,clothing
164,-25.785973476618224,13.482684086612146,-5.276205990381344,0.7880499107954181,13,home decor
165,-23.47829569897998,12.406912595744709,-5.808371444852767,0.7579507690703644,99,
166,-21.59276152145249,12.199109311086644,-3.6505904432898877,0.7564864027322036,99,
167,-19.88940667554398,10.039512747462945,-3.0091267984780905,0.7810911041256298,12,furniture
168,-23.529459544809196,16.360749104830226,3.016228558498798,0.8494199470443613,24,toy
169,-18.624228447290484,18.944902294012152,-0.05562876415202614,0.805784743088177,4,clothing
170,-19.515954970906865,8.117287723938547,-3.060331169013211,0.7810316650496368,6,container
171,-15.53563800629823,9.172310854603383,4.280391640842603,0.7876851569052365,16,kitchen tool
172,-26.024738977675938,11.647797708508076,-0.9405005638802119,0.7394831901089925,99,
173,-23.418017748866816,11.759309873994422,-4.355211278244357,0.6915540939637447,99,
174,-18.468666183852196,19.263589809944985,-1.28889487605872,0.85021565208208,4,clothing
175,-25.066508016063203,16.836813422382722,-0.6615209580846496,0.82885189374931,27,weapon
176,-22.525267396162192,12.044832095096146,-1.7033247499941924,0.7645208721605491,99,
177,-23.071906252576877,7.223639500628754,-3.114081505659309,0.7545982490623057,6,container
178,-19.455858838348217,18.046928932367265,1.982949044557116,0.8143809247398319,4,clothing
179,-20.506696323273083,7.958626074490876,3.379287253113821,0.8316375781421159,22,sports equipment
180,-16.035179959171263,17.02929641548414,-0.7542528775133864,0.8371528810988743,4,clothing
181,-25.780975059274116,12.080358131364608,-6.95570252097464,0.781539603686923,6,container
182,-10.399840534627034,16.90999119179807,-2.372568346328108,0.8617610124086375,4,clothing
183,-16.45391725761664,16.36027158676737,2.139258123418732,0.8304005095056534,22,sports equipment
184,-10.259730366739156,15.821455244217747,-2.011542770009193,0.8683954613091207,99,
185,-15.62320321093043,16.97740392989084,-1.9575047111509996,0.876400958480324,4,clothing
186,-18.45192128561379,17.584734538018115,0.06973701057766359,0.8617534698327383,17,medical equipment
187,-19.2740624699936,18.801318916462474,-0.12842408812023948,0.8214069348376154,4,clothing
188,-19.14479065732297,17.55492921934477,-0.24974184000848082,0.8307190225033616,5,clothing accessory
189,-18.50756332956793,9.887393006049964,-0.08445021234827524,0.8081004349838873,99,
190,-20.211186140096302,18.55018919998116,-2.152889829048932,0.8573075732231777,99,
191,-14.962126494408174,9.228333040422173,2.371722895281521,0.6892734649063574,20,part of car
192,-23.020997460763528,13.432432797318858,-3.5395783937031977,0.6750614672304355,99,
193,-15.1442508622175,14.162556608177448,2.997991093880477,0.8588819342830896,27,weapon
194,-19.70434825087127,3.655363055382352,-3.3637711167281625,0.793818392775389,10,food
195,-20.29716044746816,6.411175851222144,-4.485042717823511,0.7806736542799262,6,container
196,-15.023789591792756,2.8637397708901604,-0.6815030756544904,0.8378911971820013,10,food
197,-16.423141173729633,2.597732437856868,-2.8435136263225873,0.774916219687623,10,food
198,-17.25276394847891,13.384938371842237,-0.053504093547140925,0.7722594478692041,99,
199,-25.167075438397667,11.883147391020907,-1.7434551123370305,0.8462606463913085,99,
200,-20.21545545664682,15.496142651445671,-3.172356075534222,0.7988687465508009,6,container
201,-15.611812165669772,3.510710390271342,-4.809514916180958,0.8510118784195034,10,food
202,-24.80204158602463,17.54683165742635,-1.4298420559749243,0.7918821106681215,5,clothing accessory
203,-17.777112104843404,13.021979355129659,3.126366657841027,0.8096880418336446,23,tool
204,-17.087057938073098,2.554364499954786,-1.6455011549830476,0.8277516712234747,7,dessert
205,-19.29980210693896,19.044222566449708,-0.10373400869306382,0.8289519319538082,23,tool
206,-17.65325958204787,3.548672329189187,-3.8808763595729507,0.7978136372845227,10,food
207,-26.210904523818115,11.474453248200035,-1.0469778580343474,0.7410484040303502,99,
208,-25.911067748113524,12.271869759652581,-3.731874937426527,0.8354534678106565,99,
209,-22.212926154004016,11.467613944932342,-3.380436862484606,0.7259559254536417,6,container
210,-13.785175349098784,10.79697382321165,0.7285338719549993,0.7741061646343145,5,clothing accessory
211,-16.75836742768029,2.5862813187978406,-1.8678786270904542,0.7468196220985871,10,food
212,-18.564565919454733,11.180428538054274,-10.873084766576396,0.7240232123171157,1,animal
213,-22.416148624361636,14.748166967710553,-2.337022241165874,0.7308720228466775,26,vehicle
214,-12.499359538797913,9.334997676702544,-8.12043082080728,0.7773634649839982,1,animal
215,-19.56186650621944,11.899140688461836,-0.29344790790537245,0.7102144806413101,26,vehicle
216,-16.49865140814522,9.855111525881412,6.02528892564804,0.8360331934613559,27,weapon
217,-20.787938252554287,10.094152363899418,-5.898515892262568,0.715567956024564,99,
218,-17.420376168323443,18.293611404216144,-0.640355257399405,0.8420858323836576,4,clothing
219,-19.739816150125122,11.540405472172967,-2.780188691288249,0.7294280725576812,20,part of car
220,-17.74206430927316,1.847896781428131,-0.6670103663095184,0.8458441287709583,10,food
221,-21.847792239407184,14.157353314678778,2.153770016626994,0.7669761963327434,22,sports equipment
222,-19.449390784011793,12.060102863089343,-2.703704251056169,0.8206655553831421,12,furniture
223,-23.867466994225985,12.272326463940763,-2.649831264974054,0.6955369646399814,99,
224,-17.333287122056237,4.066117850386177,1.8421905633993239,0.7846575094328627,15,kitchen appliance
225,-15.481400880477787,1.9417428191806154,-2.6249832336893655,0.8179938867438868,10,food
226,-16.601919047915636,10.230758371414126,-2.125851317849867,0.7545929699129986,26,vehicle
227,-21.39919351141214,11.426604343710702,-4.694856631950525,0.6898913755621073,21,plant
228,-17.04920399955031,4.777732284581523,-1.6781389516753697,0.8320938931717975,10,food
229,-22.201289125182658,13.993823000910382,-10.26108973687104,0.7783495294286373,1,animal
230,-19.832466006689174,9.979194018881222,1.7227136246270738,0.7854904330193163,5,clothing accessory
231,-18.887369291096096,7.554468002169804,2.5721125567090275,0.8066913100449686,99,
232,-17.309789614586983,4.177554008637946,-4.9402128493559365,0.8478824550493427,10,food
233,-21.332493073351475,9.045385742044063,-4.920281143312509,0.7050466809613153,6,container
234,-23.04430177804066,12.938863628341693,1.7259079732390925,0.7954536793483192,99,
235,-25.737721763726597,13.931130875129144,-5.078913871280516,0.7776301669243576,21,plant
236,-24.42487772030955,12.874626505850653,-5.009185286052863,0.784517944851706,6,container
237,-17.384127678402546,2.2310917645558996,-0.49313434669583617,0.7893155489496954,7,dessert
238,-20.61333860036651,3.43127499548132,-2.215348012707237,0.7997533176663025,7,dessert
239,-17.54834515758895,2.43165464716158,-2.314065938638531,0.7858661353113948,10,food
240,-17.183610920030624,8.90604185180432,-3.9195677707290133,0.8074446467716229,99,
241,-10.709055278938056,7.933774698133608,-8.249607048870475,0.8028208945998226,1,animal
242,-11.544095023966136,15.943175596576706,-2.7250507687552554,0.8553948966539754,3,body part
243,-14.299830628040104,1.526673606337329,-2.6312213958522443,0.7994551597217509,10,food
244,-18.855354230816825,14.68088925648414,-2.066108602273466,0.7549220662561038,9,electronic device
245,-14.961544372794126,9.753504104851292,-8.624833701689784,0.8345152370752253,1,animal
246,-24.084492210218897,15.46683281895073,-2.606884529920086,0.7822201479745439,99,
247,-23.788804814425134,15.512396624703191,-2.4522594964952016,0.7611819826829752,9,electronic device
248,-18.275950975954036,12.604039323984736,0.13182936175458726,0.7715344000865839,9,electronic device
249,-19.570932596604788,10.962792957251187,-3.6544992859680967,0.7625694160353981,26,vehicle
250,-18.215452752496745,5.118724666066893,0.6231933240667382,0.7860639031130047,6,container
251,-16.924533961114967,7.8431474339835265,2.291195854872329,0.7637369918462257,16,kitchen tool
252,-22.68670717865988,10.90878475572874,2.2486724744484956,0.7382176127454897,13,home decor
253,-21.131681133176432,8.831838158601391,-0.4878159439390786,0.7832288631470274,13,home decor
254,-17.914167220889585,9.046932898268489,2.4976604706556236,0.7210403805427241,13,home decor
255,-17.805290104627904,2.984386199528769,-1.104911117073593,0.8256941965246498,10,food
256,-21.550534860795715,6.706419010185838,-2.1491241012657376,0.872834397986837,10,food
257,-20.66563457163209,6.697948368326048,-0.07473969800139448,0.8274523477090124,10,food
258,-20.83045415921167,17.624139400923983,5.409821294626041,0.795322411328509,17,medical equipment
259,-24.365836340721756,9.456527083932052,-4.949538352221747,0.7975683345323912,6,container
260,-17.967820138179228,10.951544168667276,1.2691078815168328,0.7954397227641846,27,weapon
261,-27.655630935518772,10.43514750749673,-0.38355756666352386,0.7786572287896101,27,weapon
262,-21.998662386493887,14.625658733792442,-5.709748676435786,0.8096292948613414,26,vehicle
263,-20.377655755623987,3.462084016224724,-3.167800620747832,0.819222359550196,10,food
264,-24.509754476684304,13.031139348608775,-4.5786929616223,0.7536085693557818,99,
265,-18.549140881087773,10.947527966350496,-2.8955622480902417,0.8147471109161709,99,
266,-14.839898498131493,14.550446083702214,-1.1361264798575001,0.8148443419367682,4,clothing
267,-18.19502581677435,10.683426296738093,-1.9951281236175764,0.756563173668437,26,vehicle
268,-17.322419578396055,12.192372199739728,-2.75985153914141,0.7641120346062206,20,part of car
269,-20.20541308199675,15.6754864388161,-2.908280997264814,0.8032849589047504,20,part of car
270,-19.45490382153886,5.625911074758467,-2.65971742938135,0.8455446403016336,7,dessert
271,-21.651925176861987,12.374843995489885,-2.6971559821381494,0.8234258597976246,99,
272,-26.43325121731462,11.867529994134753,-5.30672410108035,0.8179271270734686,99,
273,-12.957595533081738,12.894524831353497,-0.5006422736117264,0.8225730792024576,4,clothing
274,-14.215114407219701,8.61649017326027,-8.360543416756958,0.8114230150109484,1,animal
275,-21.85945192086209,12.697343285378482,-1.600747536795825,0.7708322535534675,99,
276,-19.5384616533257,12.504024707327844,-0.31786790642063173,0.7572996363392706,26,vehicle
277,-21.988939139732196,7.3678971485987015,-2.349321485108099,0.854378794588727,10,food
278,-24.885862173588567,14.841264176191173,-0.7876160168024912,0.7086570146624034,26,vehicle
279,-17.82316204877346,8.482769639302544,-3.8155426877539984,0.7757643730729007,9,electronic device
280,-20.81425260550088,9.754236286189254,-4.3083582208284685,0.7360727784909429,99,
281,-18.859036166256065,3.6591732318794405,-4.071240814075543,0.8324921152569899,10,food
282,-13.253345191104085,-0.07528787849843288,-1.6163914937596806,0.7749576248051859,10,food
283,-19.825260726895348,9.022886936930817,-2.779920491794794,0.8191027956413665,99,
284,-9.134942957310493,7.908066783446692,-8.313157873153116,0.8403844016488433,1,animal
285,-25.348618354021276,15.306474421242822,1.9920820406383042,0.7466059299936215,27,weapon
286,-19.367704018394033,12.061562089308865,-10.103492847345905,0.796544143900837,1,animal
287,-16.43464799062977,10.424143098014175,-12.343885776876942,0.8555502371178031,1,animal
288,-20.472594477038797,5.809445403976944,-3.6086705142135918,0.8415133092463806,10,food
289,-24.011819920830046,8.431330917013263,-3.5806250950084286,0.8255039438520855,10,food
290,-19.889749382597362,9.74279285976149,0.2818555478250731,0.7994120979087916,9,electronic device
291,-17.453978543049196,4.536962331024119,-1.985453513381223,0.8369833080198936,10,food
292,-21.960805205329013,13.646461567091304,2.732900568719917,0.7876587623538843,18,musical instrument
293,-19.420297143355604,11.152882527653915,-3.5322855768407013,0.803484467588576,9,electronic device
294,-22.882576601785722,12.688741889991366,-0.3162043320551816,0.7316954697945907,99,
295,-20.42022912486017,8.950583139304715,-1.0539729885802862,0.6760376279853916,13,home decor
296,-19.204843320368813,8.114497513497923,0.6386621245114817,0.7264727816913462,9,electronic device
297,-19.11601797653451,5.330612793502973,-3.212186659960495,0.7933877944548677,10,food
298,-17.78756062736777,11.734165197614367,2.52815508023755,0.7941334770179519,23,tool
299,-18.18610063989027,11.11843824987129,3.9272554978771765,0.8123836482103641,9,electronic device
300,-23.118453627899612,14.974777695815778,-2.224820866006344,0.7678123335667296,12,furniture
301,-17.61404076838919,8.221418044758268,0.1269379280054948,0.7059924601464237,99,
302,-22.617526219543038,10.050224479995348,-1.7134874984687078,0.8321431082473403,99,
303,-23.836866002984735,12.215843506274858,-5.288845371913685,0.7950149274844397,99,
304,-21.07845614698886,8.32121605565291,-4.558259249922335,0.764668550676253,8,drink
305,-24.0947231840031,12.023844200271553,-0.9604169529054941,0.7397963941557398,13,home decor
306,-17.888441628568494,17.658257001840187,-0.3271862512763214,0.8399150767639384,4,clothing
307,-20.508674049563407,9.159151460689841,0.5276702733151077,0.7790643257539548,99,
308,-20.18342063981327,12.370963340893013,-1.0362133801312354,0.7788679742980023,99,
309,-20.60338285238731,13.793476313181277,-2.210491824334014,0.7575891694954596,26,vehicle
310,-24.27238488120633,13.873190206890051,-5.126446272193345,0.7457653671389232,99,
311,-29.060634972229494,13.675879381211029,-1.0089677321941963,0.8197012746916471,99,
312,-21.19850370452983,5.1146411830658245,-3.9185360263280584,0.8030823092183812,7,dessert
313,-12.986148681139072,-0.4667927279852464,-1.238716706439629,0.8439307664355803,10,food
314,-17.132565125374924,2.700872750673126,-3.045596406121353,0.8085201120374421,7,dessert
315,-10.43769278695314,8.00072544163188,-8.769837130497235,0.8235210997918796,1,animal
316,-19.194587582530126,3.9415668358643616,-2.1765240747081025,0.8169013326799845,10,food
317,-21.98315701331356,11.401631845460678,-1.1369066873971996,0.7950737247822407,99,
318,-26.889117458393475,13.237964113772195,-3.1137086032928267,0.7675769462780241,99,
319,-12.050272830456338,16.718051307566768,-3.0229391168723287,0.8746419666280295,3,body part
320,-19.487883099481714,10.095477011957918,-4.12535928629846,0.6970687385217046,6,container
321,-11.660486807087782,5.70572128050761,-8.200028967498133,0.8175600605514105,1,animal
322,-26.21357905816074,14.17620794592971,-1.6278799130060155,0.8304843815641426,99,
323,-16.49022881399508,6.308946363211459,-5.246152517886344,0.7952430562399367,10,food
324,-11.95031363136863,5.258259268879118,-8.183755561320375,0.8078881957641357,1,animal
325,-20.911764756128118,4.880154988687385,-3.420168941193947,0.8510214821417318,10,food
326,-8.75594382411117,9.096955772214018,-8.087125809849868,0.8414892821302352,1,animal
327,-16.52169720404934,1.3339005758237883,-2.3709049914734677,0.8022253183884397,10,food
328,-19.08573729051217,10.88588214330137,4.404964524744133,0.7547590695527452,18,musical instrument
329,-23.635168299995907,13.153881162763343,-1.8171998827704015,0.7868221638074163,99,
